# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_region_variant	variants_effect_stop_gained	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
CUX1	ENSG00000257923	ENST00000549414	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
CUX1	ENSG00000257923	ENST00000550008	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
CUX1	ENSG00000257923	ENST00000556210	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
CUX1	ENSG00000257923	ENST00000558469	processed_transcript	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
CUX1	ENSG00000257923	ENST00000558836	processed_transcript	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
CUX1	ENSG00000257923	ENST00000560541	processed_transcript	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
CUX1	ENSG00000257923	ENST00000622516	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
CUX2	ENSG00000111249	ENST00000261726	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
CUX2P1	ENSG00000272436	ENST00000606426	processed_pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
CWF19L2	ENSG00000152404	ENST00000282251	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
CWF19L2	ENSG00000152404	ENST00000431778	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
CWF19L2	ENSG00000152404	ENST00000532251	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
CWH43	ENSG00000109182	ENST00000226432	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
CWH43	ENSG00000109182	ENST00000513409	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
CWH43	ENSG00000109182	ENST00000514053	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
CXCL6	ENSG00000124875	ENST00000226317	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
CXCL6	ENSG00000124875	ENST00000503446	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
CXCL6	ENSG00000124875	ENST00000515050	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
CYB5AP5	ENSG00000257503	ENST00000549779	processed_pseudogene	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
CYB5D2	ENSG00000167740	ENST00000301391	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
CYB5D2	ENSG00000167740	ENST00000573984	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
CYB5D2	ENSG00000167740	ENST00000575251	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
CYB5D2	ENSG00000167740	ENST00000575411	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
CYB5D2	ENSG00000167740	ENST00000577075	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
CYFIP2	ENSG00000055163	ENST00000435847	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
CYFIP2	ENSG00000055163	ENST00000518511	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
CYFIP2	ENSG00000055163	ENST00000521420	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
CYFIP2	ENSG00000055163	ENST00000522463	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
CYFIP2	ENSG00000055163	ENST00000522637	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
CYFIP2	ENSG00000055163	ENST00000611075	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
CYFIP2	ENSG00000055163	ENST00000611925	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
CYFIP2	ENSG00000055163	ENST00000616178	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
CYFIP2	ENSG00000055163	ENST00000617629	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
CYFIP2	ENSG00000055163	ENST00000618329	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
CYFIP2	ENSG00000055163	ENST00000620254	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
CYFIP2	ENSG00000055163	ENST00000621516	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
CYFIP2	ENSG00000055163	ENST00000622696	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
CYLC2	ENSG00000155833	ENST00000374798	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
CYLC2	ENSG00000155833	ENST00000487798	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
CYLC2	ENSG00000155833	ENST00000612124	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
CYP2E1	ENSG00000130649	ENST00000368520	retained_intron	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
CYP2G1P	ENSG00000130612	ENST00000252909	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
CYP2G1P	ENSG00000130612	ENST00000597833	transcribed_unprocessed_pseudogene	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
CYP46A1	ENSG00000036530	ENST00000261835	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
CYP46A1	ENSG00000036530	ENST00000380228	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
CYP46A1	ENSG00000036530	ENST00000554176	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
CYP46A1	ENSG00000036530	ENST00000554611	nonsense_mediated_decay	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
CYP46A1	ENSG00000036530	ENST00000554917	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
CYP46A1	ENSG00000036530	ENST00000556313	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
CYP46A1	ENSG00000036530	ENST00000556822	retained_intron	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
CYP4F23P	ENSG00000269516	ENST00000593402	transcribed_unprocessed_pseudogene	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
CYP4F23P	ENSG00000269516	ENST00000600439	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
CYP4F26P	ENSG00000226562	ENST00000433357	lincRNA	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
CYYR1	ENSG00000166265	ENST00000299340	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
CYYR1	ENSG00000166265	ENST00000400043	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
CYYR1-AS1	ENSG00000197934	ENST00000357401	antisense	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0
CYYR1-AS1	ENSG00000197934	ENST00000414486	antisense	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
CoTC_ribozyme	ENSG00000221031	ENST00000408104	ribozyme	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
D2HGDH	ENSG00000180902	ENST00000321264	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
D2HGDH	ENSG00000180902	ENST00000400769	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
D2HGDH	ENSG00000180902	ENST00000403782	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
D2HGDH	ENSG00000180902	ENST00000436747	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
D2HGDH	ENSG00000180902	ENST00000445308	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
D2HGDH	ENSG00000180902	ENST00000468064	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
D2HGDH	ENSG00000180902	ENST00000470343	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
D2HGDH	ENSG00000180902	ENST00000473126	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
D2HGDH	ENSG00000180902	ENST00000486953	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
DAB1	ENSG00000173406	ENST00000332102	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
DAB1	ENSG00000173406	ENST00000371230	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
DAB1	ENSG00000173406	ENST00000371231	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
DAB1	ENSG00000173406	ENST00000371232	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
DAB1	ENSG00000173406	ENST00000371236	protein_coding	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0
DAB1	ENSG00000173406	ENST00000414851	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
DAB1	ENSG00000173406	ENST00000420954	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
DAB1	ENSG00000173406	ENST00000473821	processed_transcript	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
DAB1	ENSG00000173406	ENST00000485760	processed_transcript	0	0	0	8	0	0	0	0	0	8	0	0	0	0	0	0	0
DACH1	ENSG00000276644	ENST00000611519	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
DACH1	ENSG00000276644	ENST00000613252	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
DACH1	ENSG00000276644	ENST00000619232	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
DACH1	ENSG00000276644	ENST00000620444	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
DACH2	ENSG00000126733	ENST00000373125	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
DACH2	ENSG00000126733	ENST00000373131	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
DACH2	ENSG00000126733	ENST00000461604	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
DACH2	ENSG00000126733	ENST00000506327	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
DACH2	ENSG00000126733	ENST00000508860	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
DACH2	ENSG00000126733	ENST00000510272	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
DACH2	ENSG00000126733	ENST00000613770	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
DANT2	ENSG00000235244	ENST00000430756	lincRNA	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	0
DAPP1	ENSG00000070190	ENST00000296414	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
DAPP1	ENSG00000070190	ENST00000507994	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
DAPP1	ENSG00000070190	ENST00000512369	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
DBH	ENSG00000123454	ENST00000263611	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
DBH	ENSG00000123454	ENST00000393056	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0
DBNDD2	ENSG00000244274	ENST00000357275	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
DBNDD2	ENSG00000244274	ENST00000360981	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
DBNDD2	ENSG00000244274	ENST00000372710	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
DBNDD2	ENSG00000244274	ENST00000372712	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
DBNDD2	ENSG00000244274	ENST00000372717	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
DBNDD2	ENSG00000244274	ENST00000372720	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
DBNDD2	ENSG00000244274	ENST00000372722	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
DBNDD2	ENSG00000244274	ENST00000372723	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
DBNDD2	ENSG00000244274	ENST00000443296	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
DCANP1	ENSG00000251380	ENST00000503143	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DCC	ENSG00000187323	ENST00000304775	nonsense_mediated_decay	0	0	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0
DCC	ENSG00000187323	ENST00000412726	protein_coding	0	0	0	6	0	0	0	0	0	6	0	0	0	0	0	0	0
DCC	ENSG00000187323	ENST00000442544	protein_coding	0	0	0	6	0	0	0	0	0	6	0	0	0	0	0	0	0
DCC	ENSG00000187323	ENST00000579349	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
DCC	ENSG00000187323	ENST00000579883	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
DCC	ENSG00000187323	ENST00000580024	processed_transcript	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
DCC	ENSG00000187323	ENST00000581559	nonsense_mediated_decay	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
DCC	ENSG00000187323	ENST00000581580	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0
DCC	ENSG00000187323	ENST00000582875	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
DCC	ENSG00000187323	ENST00000584710	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
DCHS2	ENSG00000197410	ENST00000339452	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
DCLK1	ENSG00000133083	ENST00000255448	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
DCLK1	ENSG00000133083	ENST00000360631	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
DCLK1	ENSG00000133083	ENST00000379892	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
DCLRE1C	ENSG00000152457	ENST00000378289	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
DCX	ENSG00000077279	ENST00000338081	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
DCX	ENSG00000077279	ENST00000356220	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
DCX	ENSG00000077279	ENST00000358070	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
DCX	ENSG00000077279	ENST00000371993	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
DCX	ENSG00000077279	ENST00000488120	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
DCX	ENSG00000077279	ENST00000496551	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
DCX	ENSG00000077279	ENST00000635795	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
DCX	ENSG00000077279	ENST00000636035	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
DCX	ENSG00000077279	ENST00000637453	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
DCX	ENSG00000077279	ENST00000637570	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
DDA1	ENSG00000130311	ENST00000359866	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
DDA1	ENSG00000130311	ENST00000593466	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
DDA1	ENSG00000130311	ENST00000594501	retained_intron	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
DDA1	ENSG00000130311	ENST00000596582	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
DDA1	ENSG00000130311	ENST00000596925	retained_intron	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
DDAH1	ENSG00000153904	ENST00000284031	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
DDAH1	ENSG00000153904	ENST00000426972	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
DDAH1	ENSG00000153904	ENST00000483110	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
DDAH1	ENSG00000153904	ENST00000535924	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
DDAH1	ENSG00000153904	ENST00000539042	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
DDC	ENSG00000132437	ENST00000357936	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
DDC	ENSG00000132437	ENST00000380984	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
DDC	ENSG00000132437	ENST00000426377	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
DDC	ENSG00000132437	ENST00000430300	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
DDC	ENSG00000132437	ENST00000431062	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
DDC	ENSG00000132437	ENST00000444124	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
DDC	ENSG00000132437	ENST00000444733	nonsense_mediated_decay	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
DDC	ENSG00000132437	ENST00000615193	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
DDC	ENSG00000132437	ENST00000617822	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
DDC	ENSG00000132437	ENST00000622873	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
DDIT4L	ENSG00000145358	ENST00000273990	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
DDIT4L	ENSG00000145358	ENST00000502763	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
DDIT4L	ENSG00000145358	ENST00000513992	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
DDOST	ENSG00000244038	ENST00000375048	protein_coding	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	1
DDOST	ENSG00000244038	ENST00000415136	protein_coding	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	1
DDOST	ENSG00000244038	ENST00000464364	protein_coding	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	1
DDOST	ENSG00000244038	ENST00000475210	processed_transcript	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0
DDOST	ENSG00000244038	ENST00000477229	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DDOST	ENSG00000244038	ENST00000602624	protein_coding	0	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	1
DDR2	ENSG00000162733	ENST00000367922	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
DDX10	ENSG00000178105	ENST00000322536	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
DDX10	ENSG00000178105	ENST00000526794	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
DDX10	ENSG00000178105	ENST00000534774	retained_intron	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
DDX19B	ENSG00000157349	ENST00000288071	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
DDX19B	ENSG00000157349	ENST00000355992	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
DDX19B	ENSG00000157349	ENST00000393657	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
DDX19B	ENSG00000157349	ENST00000451014	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
DDX19B	ENSG00000157349	ENST00000562519	nonsense_mediated_decay	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
DDX19B	ENSG00000157349	ENST00000563206	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
DDX19B	ENSG00000157349	ENST00000563392	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
DDX19B	ENSG00000157349	ENST00000568625	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
DDX3P1	ENSG00000232928	ENST00000418231	processed_pseudogene	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
DDX3P2	ENSG00000230986	ENST00000446138	processed_pseudogene	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DDX56	ENSG00000136271	ENST00000258772	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
DDX56	ENSG00000136271	ENST00000421223	nonsense_mediated_decay	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
DDX56	ENSG00000136271	ENST00000431640	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
DDX56	ENSG00000136271	ENST00000433257	nonsense_mediated_decay	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
DDX56	ENSG00000136271	ENST00000446987	nonsense_mediated_decay	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
DDX56	ENSG00000136271	ENST00000448192	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
DDX56	ENSG00000136271	ENST00000467318	processed_transcript	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
DDX56	ENSG00000136271	ENST00000479602	processed_transcript	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
DDX56	ENSG00000136271	ENST00000485367	processed_transcript	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
DDX60L	ENSG00000181381	ENST00000260184	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DDX60L	ENSG00000181381	ENST00000505150	processed_transcript	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0
DDX60L	ENSG00000181381	ENST00000505696	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DDX60L	ENSG00000181381	ENST00000505890	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DDX60L	ENSG00000181381	ENST00000511577	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DDX60L	ENSG00000181381	ENST00000512371	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DDX60L	ENSG00000181381	ENST00000512958	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
DDX60L	ENSG00000181381	ENST00000513901	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DDX60L	ENSG00000181381	ENST00000514748	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DDX60L	ENSG00000181381	ENST00000515088	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
DEC1	ENSG00000173077	ENST00000374016	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
DEC1	ENSG00000173077	ENST00000477580	processed_transcript	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
DEC1	ENSG00000173077	ENST00000484171	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
DEDD	ENSG00000158796	ENST00000368005	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
DEDD	ENSG00000158796	ENST00000368006	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
DEDD	ENSG00000158796	ENST00000458050	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
DEDD	ENSG00000158796	ENST00000463227	processed_transcript	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
DEDD	ENSG00000158796	ENST00000464113	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
DEDD	ENSG00000158796	ENST00000472996	processed_transcript	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
DEDD	ENSG00000158796	ENST00000473679	processed_transcript	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
DEDD	ENSG00000158796	ENST00000486041	processed_transcript	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
DEDD	ENSG00000158796	ENST00000489249	processed_transcript	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
DEDD	ENSG00000158796	ENST00000490843	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
DEDD	ENSG00000158796	ENST00000496632	processed_transcript	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
DEDD	ENSG00000158796	ENST00000545495	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
DEFA4	ENSG00000164821	ENST00000297435	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
DEFB110	ENSG00000203970	ENST00000371148	protein_coding	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
DEFB110	ENSG00000203970	ENST00000393660	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
DEFB116	ENSG00000215545	ENST00000400549	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
DENND1A	ENSG00000119522	ENST00000373618	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
DENND1A	ENSG00000119522	ENST00000373620	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
DENND1A	ENSG00000119522	ENST00000373624	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
DENND1A	ENSG00000119522	ENST00000394215	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
DENND1A	ENSG00000119522	ENST00000462245	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
DENND1A	ENSG00000119522	ENST00000473039	processed_transcript	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
